User;Time;esta/no esta?
80520776;16179179;esta
22093857;17999337;no esta
19937816;17897364;no esta
56456176;17922537;no esta
11797809;16316992;esta
16912436;16467179;esta
94743311;17975444;no esta
61062007;18109417;no esta
10454746;17884564;no esta
88037924;16733845;esta
60864098;17863657;no esta
07570943;17954964;no esta
58998067;18046270;no esta
98411565;17834217;no esta
43021045;18281790;no esta
37280631;17914430;no esta
14278313;16391659;esta
29923504;16521365;esta
88179174;17928510;no esta
96652422;16500886;esta
38489595;17919977;no esta
38206469;17884564;no esta
36973240;17897790;no esta
80678521;18044991;no esta
58820117;18009577;no esta
97117833;18011710;no esta
78090389;16468886;esta
13194697;17598271;no esta
97174086;15558807;esta
00899630;16956138;no esta
59630759;17235178;no esta
48732270;16826858;no esta
75710021;15539606;esta
34274810;17869203;no esta
85578288;16351126;esta
66142908;17863658;no esta
10073270;17898217;no esta
40576057;16539712;esta
65664444;17883284;no esta
74882138;17375551;no esta
36678318;16858005;no esta
40303445;17059818;no esta
57203536;16942059;no esta
38207750;16894272;no esta
11649996;17456618;no esta
33508800;17119978;no esta
05382669;16409152;esta
50457550;18312936;no esta
76736112;17872191;no esta
54212332;17852990;no esta
15082459;17979710;no esta
95141567;18061203;no esta
62345910;15751660;esta
30342444;17179285;no esta
61353229;17055979;no esta
66891162;17152831;no esta
08213389;17162644;no esta
93314215;17146431;no esta
47335868;15741420;esta
92483684;17101631;no esta
29603447;17098644;no esta
66113286;11458972;esta
27103340;17004352;no esta
45256873;15587393;esta
47150457;16900245;no esta
54652582;17170751;no esta
48786179;17294058;no esta
47400961;17508671;no esta
79520004;17226218;no esta
17785304;15687233;esta
40623308;17118698;no esta
81551522;17265898;no esta
88582284;17213418;no esta
10438190;15809686;esta
10940476;16915605;no esta
33028040;15521261;esta
37595206;16892565;no esta
64403768;17061098;no esta
73037866;17786431;no esta
19452993;17762111;no esta
61658175;18118377;no esta
48732863;17928083;no esta
91373145;16427072;esta
17937837;18034751;no esta
35455639;16513686;esta
17455446;16433899;esta
88772834;17805204;no esta
85460273;18146536;no esta
09697395;16590912;esta
48388350;17969044;no esta
66309326;16413419;esta
83391733;16376299;esta
26578328;17854271;no esta
31386456;16420672;esta
05999240;17950270;no esta
08499492;17910591;no esta
13731364;16562325;esta
74020129;16399339;esta
68106611;16343872;esta
66995187;18239550;no esta
45847676;17830378;no esta
44650706;17999337;no esta
60743466;17943870;no esta
94225584;17932350;no esta
83985120;17861523;no esta
39923996;17906324;no esta
82654241;17972884;no esta
78547148;17937470;no esta
16754907;16438165;esta
06623557;16370325;esta
58978428;17915283;no esta
29561551;3223463;esta
28851630;16313579;esta
30193270;16629738;esta
27405011;16387393;esta
38463082;18535230;no esta
09455477;3807142;esta
15369571;16377152;esta
19220767;17934911;no esta
81073701;18206697;no esta
28323917;18300990;no esta
04623313;18047550;no esta
83465005;17841471;no esta
80527829;17890964;no esta
46069616;17923817;no esta
19183356;17980990;no esta
48954121;17986537;no esta
81298746;16393365;esta
86931633;17895230;no esta
67250140;17860244;no esta
80300022;15644566;esta
08337347;17841471;no esta
58769394;17066218;no esta
03888463;15850646;esta
00809467;15476887;esta
68477900;16978325;no esta
00291588;7729057;esta
34938856;15879233;esta
61505415;17015018;no esta
66754967;15378327;esta
57311436;17090538;no esta
48593604;17054271;no esta
70567366;17035924;no esta
46112755;15547287;esta
63493439;17136618;no esta
33091680;17047445;no esta
21131610;17439551;no esta
36589641;7855350;esta
92467356;16439019;esta
13906744;16529472;esta
72885955;12351984;esta
27869712;14563821;esta
14055069;17439124;no esta
20896957;16101953;esta
72910464;16892565;no esta
27129116;15727340;esta
15517225;15485420;esta
55699504;17371712;no esta
83589743;15653527;esta
01767539;15631766;esta
46819085;17350805;no esta
56458971;17169898;no esta
21377564;17480084;no esta
76005422;16865685;no esta
43262349;17146005;no esta
50853774;17074325;no esta
29384801;17067925;no esta
42718935;15551126;esta
88578300;17175445;no esta
26315302;17013738;no esta
49923212;18368403;no esta
67928653;17097792;no esta
34814030;17078591;no esta
94430578;17016725;no esta
01425731;17228352;no esta
76308658;16951018;no esta
55644663;16994539;no esta
52437869;17326911;no esta
22285658;17055124;no esta
53070273;16973632;no esta
74564865;17006912;no esta
09183207;15662913;esta
73321022;16962965;no esta
94334799;2162771;esta
30985788;17442964;no esta
17151228;15891179;esta
93813668;17001365;no esta
69338099;16985152;no esta
29555150;16948459;no esta
39420214;17156671;no esta
44294479;17407978;no esta
03942117;17006485;no esta
79325765;16933099;no esta
48144073;17153685;no esta
52234118;18023657;no esta
94161310;16344726;esta
56056920;16420245;esta
05682046;18201576;no esta
00355030;16432619;esta
89498734;16335765;esta
15054314;18186643;no esta
58492297;17845738;no esta
01459305;17970324;no esta
03931987;16627179;esta
25113990;18059923;no esta
81541244;17908884;no esta
06738656;17946857;no esta
80561191;15753366;esta
16537165;15541741;esta
85472065;17183978;no esta
66635068;17320084;no esta
31119666;16950592;no esta
00255355;17056404;no esta
44583621;17123392;no esta
75911607;17048298;no esta
29223242;17006485;no esta
23016934;17396031;no esta
09777568;17275285;no esta
72887281;15496940;esta
67537695;16969792;no esta
88285578;17858537;no esta
38134664;15578007;esta
82134882;17002645;no esta
03355537;15642433;esta
57513370;15962860;esta
34199279;16979604;no esta
30522842;17110591;no esta
68940911;17145151;no esta
47254029;17480084;no esta
02193254;17009472;no esta
29150826;17418644;no esta
67808671;17192511;no esta
45480476;15874539;esta
00434297;17394751;no esta
70078120;16128832;esta
71581387;17069631;no esta
49060652;17020992;no esta
24724435;17195925;no esta
26426940;17111872;no esta
75889270;16971072;no esta
01731093;17195072;no esta
22969643;16917738;no esta
72784798;16983019;no esta
71900544;15758060;esta
62640622;17074751;no esta
86607618;15563074;esta
86119729;15587394;esta
61048583;17211712;no esta
56165978;15614700;esta
02779280;17698110;no esta
32186516;17854271;no esta
80773676;16334486;esta
28200140;17915283;no esta
92389173;16586219;esta
38773095;17842751;no esta
10842261;15650113;esta
52134433;17965204;no esta
95198322;17930217;no esta
21540625;17905470;no esta
26532576;17892244;no esta
91628210;18222057;no esta
62365479;16296939;esta
64913383;17076885;no esta
42360645;17228778;no esta
73171158;16979178;no esta
11831984;16969792;no esta
62436265;17234324;no esta
18892311;17096084;no esta
65311450;15704300;esta
29880302;17139178;no esta
66524168;15463661;esta
61546218;16872939;no esta
87402274;15953899;esta
66607346;15462380;esta
75754991;16935232;no esta
62197386;17330324;no esta
61631831;16984299;no esta
75603628;15592087;esta
24278350;17159658;no esta
68177575;19984614;esta
92960432;19685948;no esta
96531599;16381845;esta
05466063;17790698;no esta
59629475;16421526;esta
32669266;16416406;esta
77099163;16354112;esta
33232489;17940883;no esta
85913258;18046696;no esta
81650734;16411286;esta
27698271;17671657;no esta
15544788;18406803;no esta
85519639;17879870;no esta
06966343;17931924;no esta
18763641;18069737;no esta
93302607;18293737;no esta
39794309;17780884;no esta
70447142;16363072;esta
01574061;17850431;no esta
39179156;17966484;no esta
17425575;17848297;no esta
88282241;18442216;no esta
13175882;17974590;no esta
69112195;16314860;esta
43374779;16405739;esta
94152609;17868350;no esta
98123209;17876457;no esta
52834211;15644566;esta
51006389;17125951;no esta
13125677;15944086;esta
70016529;18168724;no esta
14195008;18343656;no esta
66758879;18012564;no esta
92245068;17453631;no esta
30947393;17000938;no esta
34188280;16977045;no esta
39904982;17043179;no esta
43791092;17299604;no esta
03509736;15547713;esta
07992795;16925845;no esta
49022435;18154217;no esta
79008006;12919450;esta
87014115;16339605;esta
87654777;16446272;esta
73975047;16424513;esta
02325305;17805631;no esta
96003547;17029525;no esta
79679124;17134485;no esta
45427758;17043179;no esta
88586023;15668886;esta
07735908;15498220;esta
71105656;17379818;no esta
17312508;16289260;esta
33350022;17877311;no esta
16090636;16337472;esta
76314792;17941310;no esta
17348496;17875604;no esta
71305865;17816723;no esta
99531947;18196457;no esta
00897978;17949844;no esta
89821282;18043283;no esta
99882698;18104724;no esta
02564792;18007017;no esta
06604443;17971177;no esta
19266142;18062057;no esta
00060928;16501739;esta
95762703;18005737;no esta
87795240;16401472;esta
37338184;16396779;esta
71095961;16532458;esta
59062536;16467605;esta
97421896;17851283;no esta
31951280;18073151;no esta
49408150;17943443;no esta
34767188;17850857;no esta
39919865;17876458;no esta
33538865;16454805;esta
98702733;17841044;no esta
77742123;17983550;no esta
40770018;17891817;no esta
03982884;16226540;esta
94573483;15495233;esta
35548692;16896405;no esta
90282792;17087125;no esta
20358931;17532991;no esta
91086743;16594752;esta
60985539;16337899;esta
60976918;17987817;no esta
31484640;16433046;esta
91903777;17557738;no esta
98721842;17315818;no esta
26860709;16489792;esta
58332069;18240403;no esta
18860873;17094379;no esta
38971684;16894271;no esta
56557733;17276565;no esta
26113041;17233898;no esta
21470063;17884563;no esta
35771332;17818431;no esta
86340774;17934910;no esta
98557432;16337899;esta
39645235;18036030;no esta
52252091;16519659;esta
58870425;16463765;esta
78460329;17907604;no esta
99341111;8785483;esta
22021723;17861097;no esta
36675418;17878164;no esta
05480033;17850004;no esta
42312797;17941737;no esta
81521093;17420351;no esta
12756247;15607873;esta
95539355;15571180;esta
60416321;16936938;no esta
08265900;17776190;no esta
40569064;17856404;no esta
43364485;3950928;esta
17419023;16458645;esta
23571262;17923390;no esta
84886196;17960511;no esta
24206529;17832937;no esta
34051867;17882431;no esta
16398074;17802643;no esta
45341841;15447447;esta
25136474;18210964;no esta
24600246;16600298;esta
81526071;16393366;esta
39422939;16430486;esta
78675165;17804777;no esta
63887514;17026965;no esta
14471727;15685954;esta
65609031;17071338;no esta
64492305;17035072;no esta
26145023;17078592;no esta
55990977;16995818;no esta
64733789;17062378;no esta
69390011;15606594;esta
54787893;17099071;no esta
48629187;16945471;no esta
79698049;17097791;no esta
17230136;17135338;no esta
79089452;17069632;no esta
37811867;17042324;no esta
42578684;17086271;no esta
51361393;17128512;no esta
17031971;15524673;esta
56216288;17134058;no esta
13797317;17020992;no esta
98299624;17434431;no esta
50701406;18475496;no esta
59178916;18205843;no esta
70516675;17867071;no esta
14276852;17813310;no esta
78283963;17909311;no esta
57117093;17919124;no esta
66145098;17980137;no esta
97984092;16791872;esta
52149404;16488512;esta
22610008;18055230;no esta
21755149;17844031;no esta
33199856;18058643;no esta
55066736;17906751;no esta
96939037;15436354;esta
28436675;17473684;no esta
03601896;17025259;no esta
09054826;17012884;no esta
75056833;17006485;no esta
28192460;17103338;no esta
62552985;17294058;no esta
41136059;17324351;no esta
11835925;16928405;no esta
08398017;15458540;esta
19042367;17142592;no esta
02626029;16998805;no esta
44691844;17090111;no esta
93056092;17618324;no esta
55759507;15789207;esta
28394347;15517847;esta
05619377;17198484;no esta
92860409;17079019;no esta
59839672;17098218;no esta
43577120;17368298;no esta
26250825;15573740;esta
07414946;17060245;no esta
35842153;15911233;esta
37955846;16580672;esta
60478034;17969043;no esta
16331150;16970219;esta
84967749;17955817;no esta
57020410;18234430;no esta
35722719;18041150;no esta
47275016;18019817;no esta
16002737;17057685;no esta
37226109;15727340;esta
46213148;17047871;no esta
83787326;16988138;no esta
33905547;17083285;no esta
68216800;15431234;esta
06534500;15535767;esta
09806918;17077738;no esta
08216906;15480727;esta
32879426;15633474;esta
59698373;15718380;esta
34754085;16905792;no esta
95463826;16927978;no esta
27731511;17160512;no esta
80380597;17177578;no esta
94421000;17020565;no esta
02334303;18180670;no esta
36153801;17843178;no esta
26042540;16270059;esta
98404789;17786430;no esta
07423318;17635390;no esta
66873409;17346538;no esta
15892037;17881577;no esta
53195711;15969260;esta
83928037;17207871;no esta
67527296;16520938;esta
89817868;16631445;esta
20850212;16380992;esta
30667936;16332779;esta
22924811;17880297;no esta
89438889;17855124;no esta
62920499;16368192;esta
23752644;18006163;no esta
48197363;17849151;no esta
70635082;17940031;no esta
01106781;16337472;esta
20727066;17915284;no esta
16928819;18076990;no esta
09666166;16369046;esta
60013545;17838483;no esta
28912668;17973737;no esta
65755177;17088831;no esta
77984602;16796565;esta
44868426;17973310;no esta
21174950;17875603;no esta
75860591;17951977;no esta
85663480;16337473;esta
78397672;17114431;no esta
49121170;17143872;no esta
81026701;16953578;no esta
95519974;16954858;no esta
23547207;15484993;esta
23297822;15390274;esta
74103483;15601474;esta
83487157;16199233;esta
11611878;17105898;no esta
18548387;17311551;no esta
26398592;17116138;no esta
44405825;17246698;no esta
16883140;16940778;no esta
09736695;17006058;no esta
29106621;17162645;no esta
49105083;15642433;esta
57976067;15633046;esta
04771164;15528513;esta
84035751;17214698;no esta
13564398;17034645;no esta
20792370;15548141;esta
75734172;17153258;no esta
86279197;17144298;no esta
88385519;17275284;no esta
41073959;15499501;esta
61805472;16882751;no esta
28167386;17148991;no esta
40975419;17129365;no esta
90979390;16040940;esta
70636770;17031232;no esta
67382114;16993258;no esta
94955609;17091818;no esta
88275551;17070058;no esta
50173559;17265898;no esta
24817129;15537900;esta
98547673;17508671;no esta
34335719;17842324;no esta
19452857;17798804;no esta
45791886;17314111;no esta
08808222;15897579;esta
09617394;17386218;no esta
84426374;17444244;no esta
45069546;17040618;no esta
39134756;15883926;esta
44194044;18080403;no esta
34012444;15698327;esta
71407207;15639873;esta
85854605;16883605;no esta
73526811;18090644;no esta
94712530;17123818;no esta
20210044;16855018;no esta
54774038;17031659;no esta
12503415;15808407;esta
07193978;17419924;no esta
67650607;17437844;no esta
57515168;17392191;no esta
08902928;16927125;no esta
79203392;487679;esta
93155575;15731180;esta
92028802;17139178;no esta
86843547;17254378;no esta
05754783;15538327;esta
86938522;17108458;no esta
89822106;15899713;esta
92573187;17297045;no esta
27013013;17063231;no esta
93220966;17111872;no esta
26277897;17489897;no esta
14023156;16983019;no esta
04289639;17096511;no esta
76168509;17221952;no esta
86127355;17245845;no esta
18389076;15569046;esta
65641244;15620246;esta
72620330;17394324;no esta
68984900;17194218;no esta
92243586;17136618;no esta
56668250;16858859;no esta
58216463;16976192;no esta
30631349;17171605;no esta
31625757;16863552;no esta
56135425;16882751;no esta
35290541;17213418;no esta
54440650;15614274;esta
79447610;16836245;no esta
25445007;17042325;no esta
92725816;15784513;esta
34857895;17219392;no esta
08539052;17433151;no esta
60610819;17065365;no esta
29522082;17090538;no esta
27712964;17062378;no esta
89160964;15647127;esta
22181614;17148138;no esta
97302982;15972246;esta
70248798;17162218;no esta
45753101;17364031;no esta
97103615;17201045;no esta
13235398;15773419;esta
78674907;16896832;no esta
51265949;15621953;esta
33324369;17063658;no esta
84571490;17329471;no esta
00340054;17225365;no esta
76672730;17284245;no esta
27440570;17266324;no esta
26684720;17500138;no esta
26682549;15629633;esta
31746425;17411391;no esta
24063529;15694486;esta
68919552;15516140;esta
16763004;17047018;no esta
04726026;17221098;no esta
15024939;17869630;no esta
24967029;17929790;no esta
33680918;16386965;esta
52117841;17863230;no esta
47915169;17946431;no esta
32227111;17869204;no esta
12318413;18013417;no esta
51013642;17798377;no esta
22586724;17943444;no esta
41718168;17984830;no esta
42483543;17909737;no esta
92387711;18014697;no esta
00108544;16350699;esta
19132878;18168724;no esta
28480522;17873471;no esta
49096330;16343019;esta
40904867;18034750;no esta
85770264;16458646;esta
75342942;16347712;esta
29377136;17956671;no esta
60355292;17966911;no esta
46885953;18015977;no esta
61589146;18095337;no esta
55474665;18275817;no esta
93239953;17430164;no esta
65486980;17027392;no esta
92982674;16919019;no esta
02238235;17064512;no esta
41156387;17090965;no esta
06227362;5272313;esta
58876217;17026965;no esta
75947670;18161470;no esta
34799603;16995391;no esta
84288869;17055978;no esta
01725461;16023446;esta
94791774;17115712;no esta
02288532;15708140;esta
68455974;15647553;esta
92548999;15543020;esta
90275670;17235178;no esta
87167344;17026965;no esta
95683600;16908352;no esta
44299210;17003925;no esta
07197548;17195925;no esta
46914245;15572034;esta
29802073;16981738;no esta
91581178;17434858;no esta
72729663;15607020;esta
44873592;16962112;no esta
71461600;16896405;no esta
45781053;17047445;no esta
13685138;17035498;no esta
87013558;16929258;no esta
25332929;15475607;esta
56731313;16023019;esta
88140090;16360085;esta
80442417;16597312;esta
93453029;17194218;no esta
06214965;15662913;esta
12463211;17283818;no esta
85192557;15489260;esta
73386687;16108780;esta
89232807;17369578;no esta
24927127;17231765;no esta
77050385;15604034;esta
74224504;16999658;no esta
97918985;17026539;no esta
85059100;7534924;esta
62468175;15925313;esta
43166333;16935658;no esta
67835002;17128938;no esta
12146176;17099071;no esta
27323641;16865685;no esta
94339162;16994964;no esta
46742628;17466004;no esta
07061021;17014165;no esta
97426760;17232618;no esta
16179405;14714434;esta
95651835;15525527;esta
36832562;15676567;esta
59514541;12828144;esta
24924601;17150698;no esta
65948670;16970645;no esta
88240343;15568193;esta
97047219;17172458;no esta
51885170;15996566;esta
23046584;17037205;no esta
32693120;17055125;no esta
08232306;15693634;esta
04494421;15968833;esta
01827099;17076458;no esta
21482583;17252244;no esta
52179451;17184405;no esta
24762718;17080725;no esta
51576738;16914325;no esta
06574531;17336724;no esta
00407606;15541740;esta
53060491;17139178;no esta
86207866;17205311;no esta
31172509;17035072;no esta
65716323;15773419;esta
38333792;17016298;no esta
33423626;16911338;no esta
40553321;17179711;no esta
11606384;18081257;no esta
61074161;17766377;no esta
26855029;17816297;no esta
50100219;16298646;esta
22703510;17881151;no esta
28088721;18003603;no esta
17996107;16488086;esta
16054692;16463766;esta
40011097;17795390;no esta
20724921;17962644;no esta
81369267;17840618;no esta
33543478;17893950;no esta
06169466;16528619;esta
61537027;17838057;no esta
68013418;16472725;esta
94560427;16516672;esta
99428647;16566593;esta
37776531;18144830;no esta
18025958;16252566;esta
07153135;16898538;no esta
00080241;17038912;no esta
21685064;16966378;no esta
68950994;17303445;no esta
23660719;15590807;esta
73717148;17235604;no esta
24703502;16040940;esta
93425737;17175444;no esta
36631771;17052138;no esta
24894574;17905471;no esta
37214268;17555604;esta
09613733;17137045;no esta
68719763;17180138;no esta
93633556;15564353;esta
58166089;17113152;no esta
16639621;16894698;no esta
88161543;17008192;no esta
36792575;17204885;no esta
87903989;17067072;no esta
56419514;16995819;no esta
57623859;17258644;no esta
85176806;17253098;no esta
94223842;17824403;no esta
88751894;17829524;no esta
87130036;17765951;no esta
58309268;15945793;esta
14924387;15792193;esta
22458840;17285951;no esta
48497708;17157952;no esta
16565680;17763391;no esta
02196391;17400298;no esta
08055772;17326912;no esta
62286786;16997525;no esta
83405712;17016298;no esta
09872112;17050858;no esta
97368693;17063231;no esta
91021479;15662914;esta
47022516;15929153;esta
37565344;17557310;no esta
20301571;16986005;no esta
38940521;17209151;no esta
65668246;17250964;no esta
33444774;15632193;esta
59318021;17006911;no esta
73626953;16848192;no esta
05461074;15789633;esta
80582035;16973632;no esta
99843289;17169471;no esta
60419604;15627074;esta
16309635;17022698;no esta
25129984;17092245;no esta
43026386;16245313;esta
82386153;16369899;esta
52672350;17845737;no esta
57938769;17890111;no esta
05299443;18108137;no esta
87456064;17809897;no esta
28425067;8075510;esta
94927734;18446909;no esta
11470263;17993364;no esta
18565656;18140563;no esta
62140082;17902910;no esta
69186560;17890537;no esta
64434586;16407445;esta
87541045;18031337;no esta
15986405;17993364;no esta
05461998;18045417;no esta
84825032;17852564;no esta
29162992;18128190;no esta
41645339;18175977;no esta
05044482;17936191;no esta
10555726;18015977;no esta
86853029;16373739;esta
47096542;18209683;no esta
71350295;11521266;esta
72660109;17907177;no esta
17138997;18038164;no esta
43295813;17922110;no esta
37700802;18284350;no esta
38478853;17803071;no esta
72653878;16406165;esta
79927486;16463765;esta
72707805;17924244;no esta
87543685;18052670;no esta
85009055;17978004;no esta
90009608;16328939;esta
50952322;16395926;esta
48345279;18042430;no esta
08616811;18035604;no esta
30276733;18680296;no esta
93616467;17980563;no esta
81567330;17855124;no esta
85612458;16328512;esta
41562119;17912723;no esta
53451318;17917844;no esta
68880313;18076564;no esta
60073705;17957097;no esta
85652213;16359659;esta
70600257;17986537;no esta
18937476;16584512;esta
82169536;1460478;esta
44778410;17192084;no esta
90332528;17407551;no esta
89047073;17948991;no esta
16012575;17844884;no esta
83812534;16391659;esta
23761230;17946430;no esta
33239981;18093631;no esta
02606328;18306110;no esta
68663573;17664404;no esta
15874087;16966805;no esta
30108125;17000511;no esta
58657057;16939499;no esta
89492328;17195072;no esta
37591500;17135765;no esta
93577483;17103338;no esta
46825287;17016298;no esta
66108845;15918913;esta
80458795;17010751;no esta
25965733;17008192;no esta
76815048;17031659;no esta
53209253;15815233;esta
41347045;17342271;no esta
81688311;15677847;esta
35158643;17126805;no esta
28871234;16831552;no esta
94889124;17139605;no esta
15943994;16984299;no esta
92769246;15886913;esta
29581184;17058112;no esta
82169132;15627074;esta
95701820;17314964;no esta
96245711;17830377;no esta
40406076;16350272;esta
43059896;17840190;no esta
38368638;11495665;esta
88794023;17901204;no esta
74988550;17931070;no esta
11774530;16328939;esta
02905655;16379712;esta
53163526;17809471;no esta
66619198;18136296;no esta
32505308;17806057;no esta
11442256;16358379;esta
49659638;18196883;no esta
52743481;17798378;no esta
58299235;16403606;esta
27793448;17890111;no esta
77766118;18203283;no esta
54438342;16456512;esta
17504485;17873044;no esta
33204940;16576832;esta
57233435;17455338;no esta
13450939;15979926;esta
66600707;17356777;no esta
32283674;17187818;no esta
06731300;15878380;esta
57500056;16291392;esta
19521821;16490218;esta
38311382;16299499;esta
53148527;16451819;esta
82266031;17951977;no esta
29124216;17926804;no esta
83295264;17838057;no esta
22187463;17918697;no esta
33721367;17983977;no esta
90783540;17806484;no esta
40052850;17809470;no esta
81468610;17962643;no esta
88610883;17908884;no esta
94047514;6242979;esta
13377879;16307606;esta
32075453;17798804;no esta
35518725;17036778;no esta
39203995;10568947;esta
93798556;15591233;esta
15093127;16277312;esta
87201547;15620247;esta
95685453;16946325;no esta
39425119;16916885;no esta
18590587;17713898;no esta
63183975;7306231;esta
35529809;17862377;no esta
51103958;16400192;esta
21887223;18206697;no esta
93234578;18090217;no esta
47849737;17951124;no esta
53805299;16291392;esta
11541579;15682113;esta
97882828;18889789;no esta
65794274;17109312;no esta
04476606;16916885;no esta
86640023;17048298;no esta
23752689;16946751;no esta
02057231;16264086;esta
82314678;18109843;no esta
10058266;17766378;no esta
41267559;17867071;no esta
27023046;17808191;no esta
35689869;17946857;no esta
09786528;17863231;no esta
57665336;16386539;esta
33601609;16346006;esta
64478470;16438166;esta
59546622;17911871;no esta
82993905;17968617;no esta
65858650;17782590;no esta
45693712;15609153;esta
51700051;17371711;no esta
24190667;17000085;no esta
86533792;17000939;no esta
91357576;17430591;no esta
89844664;17838057;no esta
30851201;16526486;esta
38918457;16425365;esta
82102007;18525843;no esta
00578028;18220777;no esta
82827627;16528619;esta
06332235;16483392;esta
64082597;18034750;no esta
00221496;16340885;esta
32743070;18103870;no esta
82368605;16406166;esta
01197730;17852564;no esta
84438712;16392939;esta
23024627;18060776;no esta
27510609;18004884;no esta
65847536;17902910;no esta
47830114;17877737;no esta
66147276;16546965;esta
86740383;16416832;esta
48069437;18001043;no esta
66422976;17913577;no esta
44941197;17736084;no esta
64804152;17978430;no esta
52332046;18062484;no esta
05285991;17812457;no esta
58277024;16311873;esta
88347599;16452246;esta
39492764;17845737;no esta
38552810;16331499;esta
76832246;17985684;no esta
74202566;17806057;no esta
95956137;17946430;no esta
22590088;17974164;no esta
65583004;17902910;no esta
42833659;18628669;no esta
61271223;17448511;no esta
64442439;17330324;no esta
41794296;17166058;no esta
27547310;16027712;esta
64047752;9727134;esta
28346316;17055978;no esta
54618017;15810113;esta
32060062;16975765;no esta
50854662;17099925;no esta
10877180;16949311;no esta
29377111;15624087;esta
23302205;17097364;no esta
77283992;17087978;no esta
65376220;16979605;no esta
82925291;16988565;no esta
31479588;17004352;no esta
58179216;16956565;no esta
60446192;8532469;esta
37224885;17135338;no esta
08290692;16785898;no esta
30130984;15916780;esta
04678933;17050858;no esta
85474229;16919872;no esta
52789094;16984725;no esta
77168731;17276991;no esta
65009760;17277845;no esta
51377958;16914325;no esta
67173011;17283391;no esta
25929392;17026965;no esta
83561707;17052138;no esta
08391803;18112404;no esta
24563832;16450966;esta
05351189;16725312;esta
22277405;17945150;no esta
66375212;18076990;no esta
51227900;16434752;esta
08324874;18059923;no esta
28535687;17903764;no esta
57973201;17740350;no esta
48691511;16802966;esta
74288381;17974590;no esta
70311909;17899070;no esta
70398352;17960084;no esta
72010461;17936190;no esta
40981299;18015550;no esta
01198246;16517099;esta
91064094;17568404;no esta
95832160;17446377;no esta
15464108;15761900;esta
74440711;17211284;no esta
64655302;15549847;esta
44435363;16955285;no esta
99410640;17009472;no esta
55286199;17053845;no esta
47518565;17162218;no esta
48779743;15643714;esta
57843323;15543447;esta
23329343;15543874;esta
24721555;17157525;esta
94585177;16203499;esta
94952960;17983550;no esta
03771654;3551569;esta
37988921;16311446;esta
00341288;18091923;no esta
76363373;16756885;esta
10736475;17875603;no esta
41316863;16425793;esta
84635129;17942590;no esta
05186905;17785577;no esta
22626454;16568725;esta
21233442;17898217;no esta
34038702;16508993;esta
92112313;17799231;no esta
45217960;18049684;no esta
31132275;17851284;no esta
54342259;17794537;no esta
31162778;16991978;no esta
68640577;17005205;no esta
76734107;15535340;esta
96014142;17294058;no esta
05259311;17239018;no esta
62803178;15722220;esta
15308458;16288406;esta
09293444;17998057;no esta
50875734;17865791;no esta
54037098;17910163;no esta
79577056;17349525;no esta
25863657;15694487;esta
77548454;15968406;esta
54974872;16161260;esta
84839299;17441685;no esta
10063220;15886913;esta
93660475;16011499;esta
86216218;17851711;no esta
59422220;16210326;esta
17396867;17165631;no esta
52821648;17813310;no esta
41099013;17948564;no esta
13827468;16282432;esta
48920493;16325953;esta
34264038;16887445;no esta
82634679;17139605;no esta
63420027;16878912;no esta
21731503;15743979;esta
76558780;6949964;esta
36000440;17042325;no esta
85006039;16990271;no esta
11194749;17105472;no esta
80209820;16945045;no esta
63122101;17148991;no esta
73108871;17771498;no esta
85584838;16592619;esta
25138095;16505152;esta
67974775;16309312;esta
21209901;16588778;esta
04135180;16482112;esta
29081090;16378006;esta
06007521;17817151;no esta
49953463;17922964;no esta
33093670;17853844;no esta
97717196;16497046;esta
56182749;16440299;esta
17985818;16381419;esta
12772292;17924243;no esta
91385499;17951977;no esta
33556694;16513259;esta
28514808;17962217;no esta
91323326;16517099;esta
99913848;18075284;no esta
54596564;16427072;esta
87325908;17940884;no esta
39317350;17775764;no esta
20410207;16353259;esta
11659485;17896510;no esta
60383689;17976297;no esta
75421583;17118271;no esta
52118066;17014592;no esta
72594735;18145256;no esta
14036632;18279230;no esta
60650191;18081257;no esta
68583204;17527017;no esta
34189141;17002645;no esta
96982884;16994965;no esta
57655238;17178431;no esta
23810778;16954004;no esta
31681660;16872939;no esta
99465822;17716031;no esta
00700195;16143340;esta
98561705;17132352;no esta
22405668;15883926;esta
58341840;17084138;no esta
53287358;15639874;esta
88688180;15729473;esta
11448864;15789633;esta
28154283;16977898;no esta
31945311;17218111;no esta
71941932;16082753;esta
00753996;18240403;no esta
49984171;18086804;no esta
61750084;17919977;no esta
27190149;17954537;no esta
76276126;17934910;no esta
19301163;17956243;no esta
46363755;16438165;esta
97145718;17898644;no esta
70613808;18231016;no esta
37634053;17993364;no esta
80354506;17866643;no esta
19472417;16367766;esta
74568019;16479553;esta
69735252;17948563;no esta
89891561;16337473;esta
97631699;16537152;esta
31100076;17798804;no esta
45600787;16477419;esta
96517362;17826964;no esta
10372859;17286378;no esta
62078096;17155818;no esta
51236402;16770538;esta
39769872;17367444;no esta
35069408;12137371;esta
32755726;17811604;no esta
97473644;16959125;no esta
86422443;15539607;esta
11068019;16982591;no esta
61955274;17078164;no esta
92463074;16943338;no esta
68909284;15585260;esta
37950464;17557311;no esta
48094531;17387925;no esta
79379709;17528298;no esta
56145853;17241578;no esta
86705613;17153685;no esta
25820175;17282111;no esta
74308943;16306326;esta
