User;Time;esta/no esta?
77984602;7948789;esta
44868426;7938976;no esta
21174950;7679990;no esta
75860591;7942390;no esta
85663480;6713591;esta
78397672;8052896;no esta
49121170;7855350;no esta
81026701;7672310;no esta
95519974;7120204;no esta
23547207;7659083;esta
23297822;7063458;esta
74103483;7311778;esta
83487157;8765855;esta
11611878;9864094;no esta
18548387;9279562;no esta
26398592;9999774;no esta
44405825;10677746;no esta
16883140;8726176;no esta
09736695;9764680;no esta
29106621;10013001;no esta
49105083;9301321;esta
57976067;9008202;esta
04771164;9190815;esta
84035751;9466015;no esta
13564398;7573751;no esta
20792370;9173322;esta
75734172;8536309;no esta
86279197;9770227;no esta
88385519;9740788;no esta
41073959;9624308;esta
61805472;9786014;no esta
28167386;9719454;no esta
40975419;9794974;no esta
90979390;7909536;esta
70636770;7658657;no esta
67382114;7976950;no esta
94955609;7566070;no esta
88275551;7522977;no esta
50173559;7831457;no esta
24817129;7182497;esta
98547673;7147937;no esta
34335719;8060576;no esta
19452857;7625377;no esta
45791886;9065801;no esta
08808222;9463028;esta
09617394;7637323;no esta
84426374;7736737;no esta
45069546;7569910;no esta
39134756;7128311;esta
44194044;8003403;no esta
34012444;7400950;esta
71407207;7105271;esta
85854605;7674017;no esta
73526811;9934921;no esta
94712530;10513479;no esta
20210044;9683187;no esta
54774038;10295454;no esta
12503415;9353375;esta
07193978;9807347;no esta
67650607;9959667;no esta
57515168;7611723;no esta
08902928;7840417;no esta
79203392;652372;esta
93155575;6776738;esta
92028802;9515081;no esta
86843547;9729267;no esta
05754783;9829534;esta
86938522;10031347;no esta
89822106;9055989;esta
92573187;9938334;no esta
27013013;10106440;no esta
93220966;9736521;no esta
26277897;9583348;no esta
14023156;10096627;no esta
04289639;9763828;no esta
76168509;7982923;no esta
86127355;7735883;no esta
18389076;8118603;esta
65641244;7286604;esta
72620330;7623244;no esta
68984900;7074978;no esta
92243586;7747830;no esta
56668250;7740150;no esta
58216463;8180469;no esta
30631349;10727666;no esta
31625757;10439667;no esta
56135425;10352200;no esta
35290541;10737479;no esta
54440650;10298867;esta
79447610;10654706;no esta
25445007;8040523;no esta
92725816;7859616;esta
34857895;9790708;no esta
08539052;8459509;no esta
60610819;10352626;no esta
29522082;10659827;no esta
27712964;10380787;no esta
89160964;9888840;esta
22181614;9966494;no esta
97302982;9219829;esta
70248798;9538974;no esta
45753101;10236147;no esta
97103615;9815027;no esta
13235398;8189429;esta
78674907;9180148;no esta
51265949;7679991;esta
33324369;9684467;no esta
84571490;9530441;no esta
00340054;9922547;no esta
76672730;9893534;no esta
27440570;9650334;no esta
26684720;10493427;no esta
26682549;9741641;esta
31746425;10746439;no esta
24063529;9286815;esta
68919552;9161802;esta
16763004;10206280;no esta
04726026;10133320;no esta
15024939;10481480;no esta
24967029;10874439;no esta
33680918;10469533;esta
52117841;10485746;no esta
47915169;10915826;no esta
32227111;9192521;no esta
12318413;7765324;no esta
51013642;7134284;no esta
22586724;8264096;no esta
41718168;7781964;no esta
42483543;7713697;no esta
92387711;7755937;no esta
00108544;7621964;esta
19132878;7780683;no esta
28480522;7725217;no esta
49096330;7179938;esta
40904867;7802016;no esta
85770264;8554229;esta
75342942;9153694;esta
29377136;9634974;no esta
60355292;10218227;no esta
46885953;9734814;no esta
61589146;10022814;no esta
55474665;9914440;no esta
93239953;9750601;no esta
65486980;9527881;no esta
92982674;10228467;no esta
02238235;9876041;no esta
41156387;9967347;no esta
06227362;8314869;no esta
58876217;8088309;no esta
75947670;9757001;no esta
34799603;9920841;no esta
84288869;9672521;no esta
01725461;9290655;esta
94791774;9707934;no esta
02288532;9205321;esta
68455974;9876894;esta
92548999;8951029;esta
90275670;10010441;no esta
87167344;9738228;no esta
95683600;9627721;no esta
44299210;10034334;no esta
07197548;9694281;no esta
46914245;9110602;esta
29802073;9939614;no esta
91581178;9887560;no esta
72729663;9291082;esta
44873592;10282654;no esta
71461600;9783880;no esta
45781053;9847454;no esta
13685138;9919988;no esta
87013558;9770228;no esta
25332929;7726497;esta
56731313;7569483;esta
88140090;7681270;esta
80442417;7252471;esta
93453029;7544311;no esta
06214965;7233271;esta
12463211;7410337;no esta
85192557;7135138;esta
73386687;7642870;esta
89232807;9684467;no esta
24927127;9844894;no esta
77050385;9255669;esta
74224504;9797961;no esta
97918985;10943986;no esta
85059100;10405534;no esta
62468175;10235294;esta
43166333;10613320;no esta
67835002;10877853;no esta
12146176;10357747;no esta
27323641;9026122;no esta
94339162;7470070;no esta
46742628;10779719;no esta
07061021;9902494;no esta
97426760;7118071;no esta
16179405;8967242;esta
95651835;7285324;esta
36832562;8128843;esta
59514541;10191347;no esta
24924601;10226334;no esta
65948670;10247667;no esta
88240343;8829428;esta
97047219;9850867;no esta
51885170;10030494;esta
23046584;10441374;no esta
32693120;10554440;no esta
08232306;9108041;esta
04494421;9189534;esta
01827099;10005320;no esta
21482583;9831241;no esta
52179451;9517641;no esta
24762718;10108147;no esta
51576738;9830388;no esta
06574531;9822280;no esta
00407606;9362761;esta
53060491;9784308;no esta
86207866;9790281;no esta
31172509;10277960;no esta
65716323;9425481;esta
38333792;10375667;no esta
33423626;10816413;no esta
40553321;10634226;no esta
11606384;9260362;no esta
61074161;7903563;no esta
26855029;8042230;no esta
50100219;7325857;esta
22703510;7115084;no esta
28088721;8862282;no esta
17996107;9057695;esta
16054692;9409695;esta
40011097;9994227;no esta
20724921;7759350;no esta
81369267;8898975;no esta
33543478;10973853;no esta
06169466;9882867;esta
61537027;10756679;no esta
68013418;9936201;esta
94560427;9730548;esta
99428647;9903774;esta
37776531;9795827;no esta
18025958;8938229;esta
07153135;10088947;no esta
00080241;9728414;no esta
21685064;8521802;no esta
68950994;9259508;no esta
23660719;7871564;esta
73717148;7610443;no esta
24703502;8603723;esta
93425737;10235293;no esta
36631771;9387508;no esta
24894574;7751243;no esta
37214268;6999884;esta
09613733;7578444;no esta
68719763;7938977;no esta
93633556;7429964;esta
58166089;8231670;no esta
16639621;7552417;no esta
88161543;7849377;no esta
36792575;7901430;no esta
87903989;8212042;no esta
56419514;8541856;no esta
57623859;9176735;no esta
85176806;9375562;no esta
94223842;10939293;no esta
88751894;10373960;no esta
87130036;10860360;no esta
58309268;9620894;esta
14924387;7249057;esta
22458840;8146336;no esta
48497708;7585271;no esta
16565680;7711137;no esta
02196391;7543030;no esta
08055772;7496950;no esta
62286786;7491830;no esta
83405712;7729910;no esta
09872112;10652146;no esta
97368693;10612040;no esta
91021479;9666974;esta
47022516;9639241;esta
37565344;9546228;no esta
20301571;10663666;no esta
38940521;10686280;no esta
65668246;10357747;no esta
33444774;10136307;esta
59318021;10305267;no esta
73626953;10698226;no esta
05461074;9872628;esta
80582035;10165747;no esta
99843289;9093961;no esta
60419604;9738228;esta
16309635;9891401;no esta
25129984;7733324;no esta
43026386;7391991;esta
82386153;7383457;esta
52672350;7311777;no esta
57938769;7912096;no esta
05299443;7689803;no esta
87456064;7509750;no esta
28425067;7144097;no esta
94927734;7938550;no esta
11470263;7571190;no esta
18565656;9367881;no esta
62140082;7736310;no esta
69186560;12895131;no esta
64434586;8905376;esta
87541045;9722014;no esta
15986405;9928094;no esta
05461998;8433483;no esta
84825032;7655244;no esta
29162992;7452150;no esta
41645339;8052470;no esta
05044482;9025695;no esta
10555726;7657377;no esta
86853029;7921057;esta
47096542;7825057;no esta
71350295;8012363;no esta
72660109;7701750;no esta
17138997;10330014;no esta
43295813;9881588;no esta
37700802;9756574;no esta
38478853;9914014;no esta
72653878;9220682;esta
79927486;9571828;esta
72707805;7827617;no esta
87543685;8340043;no esta
85009055;7702177;no esta
90009608;7238818;esta
50952322;7107831;esta
48345279;7677004;no esta
08616811;9288095;no esta
30276733;10501960;no esta
93616467;10811719;no esta
81567330;10264307;no esta
85612458;10037320;esta
41562119;10483187;no esta
53451318;10651720;no esta
68880313;10524146;no esta
60073705;10258760;no esta
85652213;10419613;esta
70600257;10529693;no esta
18937476;9643081;esta
82169536;2472104;esta
44778410;7676577;no esta
90332528;7738443;no esta
89047073;8913482;no esta
16012575;8415989;no esta
83812534;7361270;esta
23761230;7792203;no esta
33239981;7789216;no esta
02606328;8031990;no esta
68663573;7691083;no esta
15874087;7604470;no esta
30108125;9370015;no esta
58657057;9757854;no esta
89492328;9725854;no esta
37591500;10211827;no esta
93577483;8506443;no esta
46825287;8531616;no esta
66108845;9038922;esta
80458795;11024199;no esta
25965733;9934494;no esta
76815048;10154227;no esta
53209253;9375135;esta
41347045;9832947;no esta
81688311;9359348;esta
35158643;10394440;no esta
28871234;10135880;no esta
94889124;10508786;no esta
15943994;10530974;no esta
92769246;9381108;esta
29581184;9764254;no esta
82169132;8519242;esta
95701820;7182924;no esta
96245711;8325109;no esta
40406076;7142817;esta
43059896;8892149;no esta
38368638;8762015;esta
88794023;10955932;no esta
74988550;11720945;no esta
11774530;10232307;esta
02905655;9746334;esta
53163526;10256200;no esta
66619198;10932039;no esta
32505308;10519027;no esta
11442256;10245960;esta
49659638;10452040;no esta
52743481;7569910;no esta
58299235;10089374;esta
27793448;8743669;no esta
77766118;7720950;no esta
54438342;7674444;esta
17504485;7812257;no esta
33204940;7567350;esta
57233435;7564790;no esta
13450939;6920524;esta
66600707;7907830;no esta
32283674;7697057;no esta
06731300;7254605;esta
57500056;7368097;esta
19521821;7703883;esta
38311382;8401482;esta
53148527;7261431;esta
82266031;10850973;no esta
29124216;7583563;no esta
83295264;7807137;no esta
22187463;7645857;no esta
33721367;8231669;no esta
90783540;8288843;no esta
40052850;9663987;no esta
81468610;9442121;no esta
88610883;9923401;no esta
94047514;9199775;esta
13377879;9547081;esta
32075453;10089373;no esta
35518725;8033696;no esta
39203995;7834444;no esta
93798556;7676577;esta
15093127;7377910;esta
87201547;7346337;esta
95685453;7801163;no esta
39425119;7287031;no esta
18590587;7842550;no esta
63183975;7334390;esta
35529809;7629217;no esta
51103958;7164151;esta
21887223;7972683;no esta
93234578;8143776;no esta
47849737;9671241;no esta
53805299;8510283;esta
11541579;7697910;esta
97882828;9589321;no esta
65794274;9876467;no esta
04476606;10047987;no esta
86640023;9801374;no esta
23752689;9757427;no esta
02057231;9637535;esta
82314678;10079134;no esta
10058266;9489054;no esta
41267559;10170014;no esta
27023046;9992947;no esta
35689869;9749321;no esta
09786528;10317640;no esta
57665336;9373001;esta
33601609;7230711;esta
64478470;6742605;esta
59546622;9955400;no esta
82993905;10123508;no esta
65858650;10147400;no esta
45693712;10317640;esta
51700051;10125640;no esta
24190667;9696414;no esta
86533792;10401267;no esta
91357576;10519026;no esta
89844664;11408625;no esta
30851201;9616201;esta
38918457;10425160;esta
82102007;10453320;no esta
00578028;10245961;no esta
82827627;10126920;esta
06332235;9734814;esta
64082597;10676893;no esta
00221496;9086282;esta
32743070;7767457;no esta
82368605;8919455;esta
01197730;10114974;no esta
84438712;9771081;esta
23024627;9676788;no esta
27510609;8626336;no esta
65847536;8768842;no esta
47830114;10603080;no esta
66147276;9942174;esta
86740383;8499189;esta
48069437;7286177;no esta
66422976;8295669;no esta
44941197;7694924;no esta
64804152;7897163;no esta
52332046;7590817;no esta
05285991;8097270;no esta
58277024;8199243;esta
88347599;9787721;esta
39492764;10839026;no esta
38552810;9643934;esta
76832246;10852253;no esta
74202566;10458866;no esta
95956137;10161480;no esta
22590088;8216310;no esta
65583004;7755083;no esta
42833659;7990603;no esta
61271223;10260894;no esta
64442439;10417053;no esta
41794296;10335987;no esta
27547310;10056947;esta
64047752;10051401;esta
28346316;10708039;no esta
54618017;9544095;esta
32060062;10780573;no esta
50854662;10597107;no esta
10877180;9872200;no esta
29377111;10036894;esta
23302205;9939614;no esta
77283992;10818973;no esta
65376220;10482760;no esta
82925291;10688413;no esta
31479588;10648733;no esta
58179216;10681160;no esta
60446192;9764254;esta
37224885;10731933;no esta
08290692;10316787;no esta
30130984;8741108;esta
04678933;10056094;no esta
85474229;9818441;no esta
52789094;9776201;no esta
77168731;10146120;no esta
65009760;9881161;no esta
51377958;9509961;no esta
67173011;10129481;no esta
25929392;9855987;no esta
83561707;9697694;no esta
08391803;10297587;no esta
24563832;9151562;esta
05351189;9035081;esta
22277405;9935348;no esta
66375212;9816307;no esta
51227900;9932361;esta
08324874;10079134;no esta
28535687;9028255;no esta
57973201;9988254;no esta
48691511;9808627;esta
74288381;10076147;no esta
70311909;10228040;no esta
70398352;12031984;no esta
72010461;9879454;no esta
40981299;9296202;no esta
01198246;7336098;esta
91064094;7819937;no esta
95832160;7922336;no esta
15464108;7141964;esta
74440711;9468574;no esta
64655302;9484361;esta
44435363;10042441;no esta
99410640;10234440;no esta
55286199;7496097;no esta
47518565;7855349;no esta
48779743;7406071;esta
57843323;6706338;esta
23329343;7593803;esta
24721555;9814174;esta
94585177;8284576;esta
94952960;7148364;no esta
03771654;4927993;esta
37988921;7235404;esta
00341288;7697483;no esta
76363373;7313057;esta
10736475;9390921;no esta
41316863;7337804;esta
84635129;8037109;no esta
05186905;9939187;no esta
22626454;8525216;esta
21233442;7888203;no esta
34038702;7433804;esta
92112313;6986231;no esta
45217960;8093856;no esta
31132275;7817376;no esta
54342259;8204790;no esta
31162778;7942390;no esta
68640577;8034123;no esta
76734107;7426977;esta
96014142;7703883;no esta
05259311;7670604;no esta
62803178;7534497;esta
15308458;7761910;esta
09293444;7835723;no esta
50875734;9736948;no esta
54037098;10839880;no esta
79577056;9609801;no esta
25863657;6956364;esta
77548454;7434230;esta
54974872;9591455;esta
84839299;10330440;no esta
10063220;10227614;esta
93660475;9707081;esta
86216218;10971720;no esta
59422220;9878600;esta
17396867;10749426;no esta
52821648;10522866;no esta
41099013;10854813;no esta
13827468;9897801;esta
48920493;9656734;esta
34264038;10666653;no esta
82634679;10345800;no esta
63420027;10903453;no esta
21731503;10040307;esta
76558780;9713481;esta
36000440;10817266;no esta
85006039;10370547;no esta
11194749;10692253;no esta
80209820;10540786;no esta
63122101;10533106;no esta
73108871;10636360;no esta
85584838;9461748;esta
25138095;7631351;esta
67974775;7658656;esta
21209901;7569484;esta
04135180;7142818;esta
29081090;6968311;esta
06007521;7887776;no esta
49953463;7648844;no esta
33093670;10761373;no esta
97717196;9600841;esta
56182749;8462923;esta
17985818;9111882;esta
12772292;9385801;no esta
91385499;10136307;no esta
33556694;9181855;esta
28514808;9734387;no esta
91323326;9368735;esta
99913848;9933640;no esta
54596564;9364895;esta
87325908;7593804;no esta
39317350;7807137;no esta
20410207;7504631;esta
11659485;10144414;no esta
60383689;10971293;no esta
75421583;10416200;no esta
52118066;9646067;no esta
72594735;7811830;no esta
14036632;7675723;no esta
60650191;7223031;no esta
68583204;9128095;no esta
34189141;10172147;no esta
96982884;9191668;no esta
57655238;10261747;no esta
23810778;10320627;no esta
31681660;9942600;no esta
99465822;8597749;no esta
00700195;9067082;esta
98561705;9896094;no esta
22405668;9254388;esta
58341840;9768521;no esta
53287358;8924149;esta
88688180;9476681;esta
11448864;9475402;esta
28154283;9815027;no esta
31945311;10121373;no esta
71941932;9207455;esta
00753996;9674227;no esta
49984171;10346653;no esta
61750084;10268574;no esta
27190149;9661001;no esta
76276126;10254067;no esta
19301163;9865801;no esta
46363755;7948363;esta
97145718;7241378;no esta
70613808;8001697;no esta
37634053;7830177;no esta
80354506;7676150;no esta
19472417;7077111;esta
74568019;8909642;esta
69735252;8197536;no esta
89891561;7374924;esta
97631699;7268684;esta
31100076;8115616;no esta
45600787;7258444;esta
96517362;8157856;no esta
10372859;9905481;no esta
62078096;10647453;no esta
51236402;8031563;esta
39769872;7713697;no esta
35069408;8384416;no esta
32755726;7662497;no esta
97473644;7865590;no esta
86422443;7607031;esta
11068019;10462707;no esta
61955274;10070600;no esta
92463074;10367560;no esta
68909284;6763085;esta
37950464;7917216;no esta
48094531;8383136;no esta
79379709;10810440;no esta
56145853;10501106;no esta
86705613;12824304;no esta
25820175;10926066;no esta
74308943;9742068;esta
88732535;10025800;esta
88426514;9154122;esta
71406492;7593804;esta
85824803;9727134;no esta
18310074;9379828;esta
98315517;9781321;no esta
88590319;9522335;no esta
87800672;9602975;esta
44766907;9818014;no esta
13821035;10132040;no esta
10051768;10731080;no esta
76552866;10213534;no esta
57564779;10242973;no esta
79879938;10335134;no esta
74058412;9463455;esta
10961623;10139294;no esta
95349779;10130761;no esta
33497601;10271560;no esta
86241585;10050547;no esta
22168003;10120520;no esta
52255623;10794226;no esta
47082320;10390600;no esta
71771340;10198174;no esta
90096301;9680628;esta
64220946;9838921;no esta
34321446;9184841;esta
00184691;10015133;no esta
10791702;9926814;no esta
63649567;9731827;no esta
08641653;7122338;esta
63769972;10445214;no esta
59229459;10461426;esta
91554607;9534281;no esta
44600899;8612256;no esta
46302479;10229321;no esta
87386301;9864521;no esta
76653544;9668254;no esta
19038987;10197747;no esta
87188082;9791560;no esta
39927186;9006495;esta
89024900;9732681;no esta
50094582;9684894;no esta
81715070;9748894;no esta
35910705;10227187;no esta
37822207;9810334;no esta
44015744;9710921;no esta
37462905;9084575;esta
01219899;9631988;esta
56713366;9409695;esta
81655631;10650013;no esta
50462227;9684041;esta
40013234;10026653;no esta
74072096;10904306;no esta
36600990;9778761;esta
96625762;10676040;no esta
22196678;10512627;no esta
84595813;9813748;esta
35268921;10786119;no esta
31746112;10247667;no esta
61039929;10722973;no esta
52385309;9405855;no esta
87428413;11843825;esta
98073147;10497266;no esta
79312749;9732254;no esta
32217584;9419508;no esta
09030915;9651615;esta
05631162;9756147;no esta
44145872;9070495;esta
34671020;9895240;no esta
04703777;9833801;no esta
85977883;9681054;no esta
39689247;4600314;esta
73055461;9344414;esta
62522496;9260362;esta
98411332;9840200;no esta
25104624;10128627;no esta
51251600;10184947;no esta
28197548;9758707;no esta
10866694;9928094;no esta
38209823;10395293;no esta
40927328;10126494;no esta
86267941;8149750;no esta
57918948;10187507;no esta
09762267;10329586;no esta
44374383;3429542;esta
57893967;3543462;esta
18761324;9954547;no esta
45832258;10850547;no esta
03129640;9685321;esta
46065652;9512521;esta
23127108;10619720;no esta
72527435;10242121;no esta
17067483;10280093;no esta
51907905;11126599;no esta
00699913;10510066;no esta
02673377;10717426;no esta
85424381;7888203;esta
78219652;7877964;no esta
91403358;7746123;no esta
32817249;7389430;no esta
10137148;10230173;no esta
84977464;9773214;no esta
14715631;9220682;esta
66394899;9774067;no esta
75062537;7611297;no esta
85507226;7340790;esta
99349815;9132788;no esta
75692468;9050442;esta
16573463;7742283;no esta
78301653;7480310;esta
97451109;7391137;no esta
26430440;7560951;esta
56558649;7586976;no esta
98354911;7587830;no esta
37912576;7411617;esta
03661199;8078496;no esta
01262676;7842977;no esta
78803630;7596790;no esta
39321233;8479989;no esta
77380777;8616096;no esta
61663255;7327564;esta
91537557;8066976;no esta
89947861;7290017;no esta
93072874;7992736;no esta
96814111;7580577;no esta
83231624;8855029;no esta
38773491;9512094;no esta
58408338;10117107;no esta
67413922;9695561;no esta
59997669;10234013;no esta
46510316;7884363;no esta
40098386;9646921;no esta
86130413;9223242;esta
21858247;8089163;no esta
57517585;7837003;no esta
45912564;7709857;no esta
60616244;9361054;esta
86911084;10652999;no esta
70628053;9723720;no esta
67701150;10307400;no esta
15616779;9023988;esta
19160694;9853428;esta
63694118;9652894;esta
64476732;9661001;esta
92746947;5096527;esta
94375132;10288627;no esta
95031071;10632093;no esta
72188898;10516466;no esta
74726850;8822175;no esta
43097672;7722230;no esta
53512118;8309323;no esta
43315100;8942922;esta
28628332;9792841;no esta
83837170;9737801;no esta
43282567;9647348;esta
31554040;9712627;no esta
20772767;9887987;no esta
17829327;10016841;no esta
28386835;9745481;no esta
78689823;9950280;no esta
39901677;9767241;no esta
64884466;9115722;esta
90554214;9352095;no esta
11215591;8416843;esta
66660045;8567455;no esta
83119659;7807563;no esta
43735381;6660259;esta
20382203;8041803;no esta
31085600;7672310;no esta
57384837;7638604;no esta
96784729;7080951;esta
33914147;7406923;esta
50113200;7771297;no esta
83963754;7340364;esta
20556977;7260577;esta
69094294;7905270;esta
47280696;8655775;no esta
68142242;7344631;esta
92240290;7803297;no esta
99463677;7739723;esta
66193526;7921483;esta
97500668;9305588;esta
81797718;9538548;no esta
38920470;9529588;esta
42393413;9787721;esta
96470104;8855882;no esta
46330338;8090869;no esta
17964230;7645430;no esta
23657769;7764470;no esta
49141056;7816097;no esta
77677874;7708577;esta
71451534;7666337;no esta
92375936;7187190;esta
48146795;8744949;no esta
39591712;10210973;no esta
12199197;9250548;esta
82524362;9572254;esta
64641819;10139720;no esta
30720037;9759134;no esta
09893626;9733108;esta
36336216;9804361;no esta
59852402;9100361;esta
00797397;8918602;esta
57648637;9387081;esta
80576389;9710921;no esta
68492677;9400308;esta
38834826;10705906;no esta
81296908;10169160;esta
09706880;10103027;esta
95868513;10601800;no esta
49753496;10056947;no esta
69794399;9966921;no esta
40666445;10079987;esta
95356916;10285640;no esta
84280578;9570548;esta
97247741;10633800;no esta
84499590;9955828;esta
87345086;10047560;esta
66193497;10773319;no esta
77910640;8881056;esta
93507882;10008734;no esta
37660202;9632841;esta
79846463;9192095;esta
07709309;9766814;no esta
95154402;9606814;no esta
66985647;9982280;no esta
32665114;9739508;no esta
89236840;9370015;no esta
95075490;9250121;esta
79402232;8084469;no esta
82600761;7735030;no esta
40998518;9666974;esta
48926878;9791134;no esta
22392574;9139615;esta
05653240;9585908;no esta
89060954;10043720;no esta
57497826;8248736;no esta
13001570;7633911;no esta
55104970;8175349;no esta
41409914;7237111;esta
31801344;9390922;no esta
30475222;8914335;no esta
59908681;7956043;no esta
62900918;7950923;no esta
25296597;7883510;no esta
19546782;7276791;no esta
19893003;8228683;no esta
26637932;7888203;no esta
13577011;7993163;no esta
17121691;9140042;no esta
19047199;10097907;no esta
90700004;9752734;no esta
39602921;9309428;esta
56330560;9818867;esta
77274637;9764254;no esta
12680146;9191241;no esta
57965742;7575457;no esta
47867956;7721376;no esta
15819881;7636044;no esta
79653230;7644577;no esta
25986200;7165858;no esta
77327140;8018763;no esta
47903243;7643724;no esta
48826042;8801269;no esta
17252070;11014813;no esta
56152702;9902494;no esta
84297831;9376841;no esta
01288699;7979510;esta
35828370;9489054;no esta
11362509;9099508;esta
48958371;10228893;no esta
63569644;9859827;no esta
63084267;9695561;no esta
16221981;9456201;esta
85214911;9735241;no esta
06978428;10475933;no esta
01525502;10773746;no esta
26481600;10288200;no esta
65026634;10172147;esta
54372209;10240414;esta
90799625;9535561;no esta
56769801;10106014;no esta
60828856;9748041;no esta
49853704;9683187;no esta
74874993;9770654;esta
11146223;9984841;no esta
08894663;10007028;no esta
80333788;10862066;no esta
09897788;10339400;no esta
09150487;6923085;esta
97736684;7500790;esta
05215803;8802975;no esta
37868268;7359990;esta
69515651;7647564;no esta
42166598;7457271;no esta
68216912;7600631;esta
81455576;7242230;esta
84880227;7443190;esta
60313866;7138978;no esta
38617974;8017909;no esta
61291125;7210658;esta
20868207;7112525;esta
32548339;7804150;no esta
82430810;10504093;no esta
14244429;10443933;no esta
84631284;3472636;esta
43264907;10696520;no esta
48956844;9638815;esta
17714896;9613641;esta
91470877;9820148;esta
86506231;9744201;esta
17492714;10683720;no esta
48944122;10440946;no esta
38525846;9899508;esta
65010401;10531827;no esta
90506601;10212680;no esta
49647894;9761268;esta
30122677;10199881;no esta
03754086;9806920;no esta
85802424;11021212;no esta
00197444;9525748;esta
41865404;7070284;no esta
82308049;8197963;no esta
73183707;9688307;esta
15245053;8925002;esta
46711399;10116254;no esta
13100806;9665695;no esta
57889734;9900788;no esta
97571929;9963934;no esta
43454350;9353802;esta
30202066;9794121;no esta
79810819;9876894;no esta
45140005;9297481;esta
34262909;9793268;no esta
68196735;9759134;esta
25905406;9758281;no esta
90036117;10440520;no esta
37031091;10427293;no esta
42452584;9103348;esta
16156522;9813748;esta
79445894;10155934;no esta
87852770;9013748;esta
33620225;9700681;no esta
66881489;9698121;esta
93140132;10503667;no esta
98000267;9629854;esta
24926491;10790386;no esta
02212775;10434974;no esta
28843649;10865906;no esta
08282793;9730121;no esta
86910780;10599667;no esta
63456061;9629854;esta
88259032;9082015;esta
77465044;9229214;esta
81565990;9326921;esta
11729253;9735241;no esta
45698727;9069215;esta
26901877;10019400;no esta
80425510;9926814;no esta
62498823;9550921;no esta
14759478;10115827;no esta
63574214;9444681;no esta
80151010;10340253;no esta
37871957;10690546;no esta
00478848;9570548;esta
63825704;9711348;esta
26269828;10579613;no esta
92841482;9590174;esta
74728418;10168307;esta
41969554;9015881;no esta
20070256;8610123;no esta
48720909;9844468;no esta
18289779;9305161;esta
67172483;9761268;no esta
53788051;9981001;no esta
09607818;9902921;no esta
33534689;9627295;no esta
79748367;10312946;no esta
44082542;9155829;esta
51532062;9993374;no esta
22712643;9786014;no esta
85759716;7747404;no esta
41011980;7924043;no esta
03621148;7249484;no esta
36473652;8198816;no esta
56024114;7302817;esta
81332845;9852574;no esta
54150562;8803829;esta
57094021;7727350;no esta
06342083;7408631;esta
47841500;7685964;no esta
86815425;8781215;no esta
14646103;9902494;esta
30050156;9733961;no esta
30911755;10260040;no esta
06228328;9306441;esta
89381181;9909321;no esta
56840613;9846601;no esta
09327708;9426334;esta
78272220;9791988;no esta
22264816;9294495;esta
85417442;9324362;esta
22184408;10111560;no esta
59393111;7349324;no esta
68493315;7914230;no esta
16021044;7457270;esta
47166854;7325004;esta
65094404;8692469;no esta
23556442;9412682;esta
71806951;10261320;no esta
49873279;9254815;esta
98256325;9684468;esta
45773838;9814601;no esta
70905182;9317535;esta
59286555;9826547;esta
98841796;9808201;no esta
16661925;9922121;no esta
19940494;9191242;esta
02198060;11467505;no esta
43484508;9608948;no esta
49768400;9830814;no esta
69364128;10190067;no esta
57147751;9795400;no esta
78390828;9602974;no esta
91167267;9854707;no esta
42021916;9107188;no esta
99377081;9145588;no esta
16803265;8413856;esta
36512366;9088415;no esta
97978318;9007775;esta
79596718;10141427;no esta
34257873;9910601;esta
11552475;9619188;esta
49704434;9790708;no esta
69962182;10213534;no esta
21109455;10426867;no esta
46020529;10783986;no esta
80392830;9957108;no esta
39839123;9422921;esta
26332918;9895240;esta
50249470;9486068;esta
24737139;9847027;no esta
50514742;10023241;no esta
06665522;9875614;no esta
57729839;9681054;no esta
30573554;9788574;esta
57201219;9878174;no esta
70645295;9785160;no esta
27263487;10086814;no esta
15187636;9932788;no esta
68750949;9708788;no esta
84754803;9844468;no esta
58196434;10033907;no esta
95360717;9474121;no esta
57358677;8273056;esta
44628750;9702388;no esta
10222232;9860254;no esta
68881429;10222494;no esta
52207010;9643507;esta
21849621;9986973;no esta
35010378;9891827;no esta
78488393;10441373;no esta
59653560;9691721;esta
97123492;9759987;no esta
54595214;10315080;no esta
46743537;9389214;esta
30322005;9800521;no esta
63357296;9368308;esta
98239793;11817798;no esta
55711363;10719132;no esta
72943344;7443618;esta
27308105;7795190;no esta
82577054;7824204;no esta
19427387;7641590;no esta
84247605;7219191;no esta
45024191;9866227;no esta
98204301;9374281;esta
58306015;9731828;no esta
72988524;10270707;no esta
85834742;9715614;no esta
34604763;10687133;no esta
94581385;9612787;esta
01367572;9791561;esta
95274012;10786119;no esta
21112160;10458014;no esta
03641355;10076573;esta
57572726;8812789;esta
58972382;9720734;no esta
53023904;9695561;no esta
22005015;9954121;no esta
32438204;10344093;no esta
85081833;7596364;no esta
95836118;7834870;no esta
38142679;7947509;no esta
25129172;8216736;no esta
89955550;9908041;no esta
34936930;9829961;esta
03490192;10035188;no esta
61870942;9046602;esta
79354637;10062920;no esta
38947705;9386228;esta
00513902;9794548;no esta
69703867;9948147;no esta
85891765;9811614;no esta
16338740;10246387;no esta
10411441;10067187;no esta
53134371;9846174;no esta
92144616;9820147;no esta
60289193;10134174;no esta
74868845;9859828;no esta
60552354;9492468;no esta
42569526;10152520;no esta
57790191;10253213;no esta
