User;Time;esta/no esta?
83928037;3205542;no esta
67527296;3189756;esta
89817868;4654074;esta
20850212;2996903;esta
30667936;3765755;esta
22924811;4358821;no esta
89438889;3238823;no esta
62920499;3527676;esta
23752644;3071143;no esta
48197363;3182076;no esta
70635082;4080635;no esta
01106781;3100156;esta
20727066;3213223;no esta
16928819;3301969;no esta
09666166;2858663;esta
60013545;3147089;no esta
28912668;3343782;no esta
65755177;3435942;no esta
77984602;3084796;esta
44868426;3183783;no esta
21174950;3248209;no esta
75860591;3148796;no esta
85663480;3051516;esta
78397672;3270822;no esta
49121170;3339515;no esta
81026701;3641168;no esta
95519974;2978130;no esta
23547207;3243089;esta
23297822;3095037;esta
74103483;5239887;esta
83487157;3912102;esta
11611878;3287036;no esta
18548387;3167569;no esta
26398592;3115516;no esta
44405825;3829329;no esta
16883140;3090343;no esta
09736695;3454715;no esta
29106621;3322449;no esta
49105083;3065596;esta
57976067;3433809;esta
04771164;2964476;esta
84035751;3337382;no esta
13564398;3790075;no esta
20792370;3630502;esta
75734172;3313062;no esta
86279197;3288316;no esta
88385519;3449596;no esta
41073959;2936316;esta
61805472;3269542;no esta
28167386;3175676;no esta
40975419;3756368;no esta
90979390;3044263;esta
70636770;3297276;no esta
67382114;3099303;no esta
94955609;3235836;no esta
88275551;3323729;no esta
50173559;3192743;no esta
24817129;3086929;esta
98547673;3181650;no esta
34335719;2993063;no esta
19452857;3343783;no esta
45791886;3286610;no esta
08808222;3054502;esta
09617394;3189755;no esta
84426374;4629328;no esta
45069546;3141970;no esta
39134756;3636902;esta
44194044;4090448;no esta
34012444;4593914;esta
71407207;4429647;esta
85854605;4289701;no esta
73526811;6179832;no esta
94712530;11550705;no esta
20210044;5694286;no esta
54774038;4730447;no esta
12503415;5316686;esta
07193978;4049488;no esta
67650607;3884795;no esta
57515168;4296954;no esta
08902928;4790180;no esta
79203392;787626;esta
93155575;4357115;esta
92028802;4375461;no esta
86843547;5825272;no esta
05754783;4840527;esta
86938522;3243942;no esta
89822106;2860370;esta
92573187;4618660;no esta
27013013;5114020;no esta
93220966;3083516;no esta
26277897;3249062;no esta
14023156;3380476;no esta
04289639;3708582;no esta
76168509;3094609;no esta
86127355;3083089;no esta
18389076;2737490;esta
65641244;2619303;esta
72620330;3298556;no esta
68984900;3646289;no esta
92243586;3089916;no esta
56668250;3400955;no esta
58216463;3099729;no esta
30631349;3183356;no esta
31625757;3383462;no esta
56135425;3049810;no esta
35290541;3002449;no esta
54440650;3272956;esta
79447610;3231143;no esta
25445007;3218769;no esta
92725816;2918396;esta
34857895;3178236;no esta
08539052;3029330;no esta
60610819;3213649;no esta
29522082;3269969;no esta
27712964;2990502;no esta
89160964;2723410;esta
22181614;3178236;no esta
97302982;2815143;esta
70248798;3052369;no esta
45753101;3358716;no esta
97103615;3185062;no esta
13235398;2969596;esta
78674907;3209809;no esta
51265949;3939408;esta
33324369;3337809;no esta
84571490;3453009;no esta
00340054;3381329;no esta
76672730;3313915;no esta
27440570;3329702;no esta
26684720;3345916;no esta
26682549;3357436;esta
31746425;3700475;no esta
24063529;2956797;esta
68919552;2663250;esta
16763004;3267409;no esta
04726026;2938023;no esta
15024939;3474768;no esta
24967029;3239676;no esta
33680918;2832209;esta
52117841;3586129;no esta
47915169;3557543;no esta
32227111;3141969;no esta
12318413;3264849;no esta
51013642;3294289;no esta
22586724;3463675;no esta
41718168;3077116;no esta
42483543;2953810;no esta
92387711;3352743;no esta
00108544;2873597;esta
19132878;3552422;no esta
28480522;3217063;no esta
49096330;2960636;esta
40904867;3268689;no esta
85770264;3042556;esta
75342942;2950823;esta
29377136;3916795;no esta
60355292;3188902;no esta
46885953;3256743;no esta
61589146;3059623;no esta
55474665;3649276;no esta
93239953;3210236;no esta
65486980;3199995;no esta
92982674;3685542;no esta
02238235;3198289;no esta
41156387;3260155;no esta
06227362;3234129;no esta
58876217;3399676;no esta
75947670;3389436;no esta
34799603;3289595;no esta
84288869;3525542;no esta
01725461;3135569;esta
94791774;3229863;no esta
02288532;3034449;esta
68455974;3164583;esta
92548999;3508902;esta
90275670;3288316;no esta
87167344;3037010;no esta
95683600;3140689;no esta
44299210;3262289;no esta
07197548;3118502;no esta
46914245;2968742;esta
29802073;3074130;no esta
91581178;3196156;no esta
72729663;3111249;esta
44873592;3423143;no esta
71461600;3394556;no esta
45781053;3295569;no esta
13685138;3081809;no esta
87013558;3126610;no esta
25332929;2909863;esta
56731313;2996903;esta
88140090;2932903;esta
80442417;2948689;esta
93453029;3280209;no esta
06214965;2668796;esta
12463211;2939729;no esta
85192557;3094183;esta
73386687;2877863;esta
89232807;3194023;no esta
24927127;3452155;no esta
77050385;2882983;esta
74224504;3502502;no esta
97918985;3225596;no esta
85059100;3208102;no esta
62468175;3953915;esta
43166333;3306663;no esta
67835002;3557968;no esta
12146176;3159036;no esta
27323641;3421009;no esta
94339162;3880101;no esta
46742628;3170982;no esta
07061021;3909115;no esta
97426760;3124903;no esta
16179405;2891090;esta
95651835;3000317;esta
36832562;2889810;esta
59514541;3828902;no esta
24924601;3235835;no esta
65948670;3215356;no esta
88240343;2853543;esta
97047219;3329276;no esta
51885170;3249916;esta
23046584;3323302;no esta
32693120;3232423;no esta
08232306;3170982;esta
04494421;2946130;esta
01827099;3503356;no esta
21482583;3439355;no esta
52179451;3226449;no esta
24762718;3101436;no esta
51576738;3220476;no esta
06574531;3213649;no esta
00407606;2844583;esta
53060491;3792635;no esta
86207866;3154769;no esta
31172509;3182502;no esta
65716323;3041703;esta
38333792;3493116;no esta
33423626;3092476;no esta
40553321;3285329;no esta
11606384;3230289;no esta
61074161;3170129;no esta
26855029;3602769;no esta
50100219;2904743;esta
22703510;3165010;no esta
28088721;3822502;no esta
17996107;2971303;esta
16054692;3117223;esta
40011097;3470502;no esta
20724921;3304956;no esta
81369267;3301542;no esta
33543478;3935995;no esta
06169466;2886823;esta
61537027;3053223;no esta
68013418;3319035;esta
94560427;2913276;esta
99428647;2927783;esta
37776531;3352316;no esta
18025958;3121062;esta
07153135;3114662;no esta
00080241;3235409;no esta
21685064;3559675;no esta
68950994;3423996;no esta
23660719;3604475;esta
73717148;3341223;no esta
24703502;2996902;esta
93425737;3163729;no esta
36631771;4029862;no esta
24894574;3152209;no esta
37214268;2828796;esta
09613733;3349329;no esta
68719763;3207676;no esta
93633556;3079676;esta
58166089;3415889;no esta
16639621;3179089;no esta
88161543;3116370;no esta
36792575;3376635;no esta
87903989;3132583;no esta
56419514;2998610;no esta
57623859;5520206;no esta
85176806;3003730;no esta
94223842;3217489;no esta
88751894;3221756;no esta
87130036;2984956;no esta
58309268;3083517;esta
14924387;3135569;esta
22458840;3057916;no esta
48497708;3125330;no esta
16565680;3332689;no esta
02196391;3117223;no esta
08055772;3444476;no esta
62286786;3318182;no esta
83405712;3458983;no esta
09872112;3139836;no esta
97368693;3550289;no esta
91021479;2960210;esta
47022516;2957649;esta
37565344;3778128;no esta
20301571;3476902;no esta
38940521;4023035;no esta
65668246;3304529;no esta
33444774;2868050;esta
59318021;3355303;no esta
73626953;3247355;no esta
05461074;2935463;esta
80582035;3258449;no esta
99843289;3298982;no esta
60419604;3062609;esta
16309635;3365116;no esta
25129984;3363836;no esta
43026386;2901330;esta
82386153;3073703;esta
52672350;3459835;no esta
57938769;3348049;no esta
05299443;3132156;no esta
87456064;3430395;no esta
28425067;3258449;no esta
94927734;3237970;no esta
11470263;3411195;no esta
18565656;3176103;no esta
62140082;3294289;no esta
69186560;3194876;no esta
64434586;2908582;esta
87541045;3483302;no esta
15986405;3235836;no esta
05461998;3158183;no esta
84825032;3142823;no esta
29162992;3457276;no esta
41645339;3490129;no esta
05044482;3239676;no esta
10555726;3194022;no esta
86853029;3046396;esta
47096542;3263570;no esta
71350295;3332689;no esta
72660109;3086503;no esta
17138997;3143676;no esta
43295813;2924369;no esta
37700802;3569062;no esta
38478853;3295142;no esta
72653878;2859943;esta
79927486;3093756;esta
72707805;3239249;no esta
87543685;3124476;no esta
85009055;3440635;no esta
90009608;2832210;esta
50952322;2826663;esta
48345279;3403942;no esta
08616811;3218769;no esta
30276733;3255463;no esta
93616467;3444903;no esta
81567330;3413328;no esta
85612458;2830503;esta
41562119;3137702;no esta
53451318;3233703;no esta
68880313;3535355;no esta
60073705;3042129;no esta
85652213;2792530;esta
70600257;3123622;no esta
18937476;3045116;esta
82169536;1784318;esta
44778410;3224743;no esta
90332528;3003729;no esta
89047073;2955090;no esta
16012575;3227729;no esta
83812534;2896209;esta
23761230;3669755;no esta
33239981;3238823;no esta
02606328;3659515;no esta
68663573;3030183;no esta
15874087;3236262;no esta
30108125;3550715;no esta
58657057;3161169;no esta
89492328;3490129;no esta
37591500;3091196;no esta
93577483;3032316;no esta
46825287;3294715;no esta
66108845;2949117;esta
80458795;3273382;no esta
25965733;3668475;no esta
76815048;3135570;no esta
53209253;3107410;esta
41347045;3372796;no esta
81688311;3033170;esta
35158643;7309644;no esta
28871234;3494396;no esta
94889124;4062715;no esta
15943994;4054609;no esta
92769246;6144846;esta
29581184;4239782;no esta
82169132;3208955;esta
95701820;3930448;no esta
96245711;4148048;no esta
40406076;4222714;esta
43059896;5034661;no esta
38368638;2901757;esta
88794023;3148370;no esta
74988550;3053649;no esta
11774530;6448632;esta
02905655;3075409;esta
53163526;3018662;no esta
66619198;2971303;no esta
32505308;3792635;no esta
11442256;3002876;esta
49659638;3405223;no esta
52743481;3823355;no esta
58299235;2860370;esta
27793448;3691089;no esta
77766118;3029756;no esta
54438342;2990077;esta
17504485;3427836;no esta
33204940;3144956;esta
57233435;3941115;no esta
13450939;3367249;esta
66600707;3163302;no esta
32283674;3718822;no esta
06731300;3866022;esta
57500056;3139410;esta
19521821;2992209;esta
38311382;3185916;esta
53148527;3043836;esta
82266031;3034450;no esta
29124216;3673168;no esta
83295264;3188902;no esta
22187463;3089916;no esta
33721367;2993917;no esta
90783540;3297275;no esta
40052850;3054929;no esta
81468610;3096316;no esta
88610883;3246076;no esta
94047514;2907303;esta
13377879;2660263;esta
32075453;3113809;no esta
35518725;3091623;no esta
39203995;3025063;no esta
93798556;2938023;esta
15093127;3118076;esta
87201547;2679036;esta
95685453;3170983;no esta
39425119;3674449;no esta
18590587;4584954;no esta
63183975;3217489;esta
35529809;3351463;no esta
51103958;5329487;esta
21887223;3668049;no esta
93234578;3221756;no esta
47849737;3252049;no esta
53805299;4597754;esta
11541579;3038290;esta
97882828;3189330;no esta
65794274;3119356;no esta
04476606;2921809;no esta
86640023;3973968;no esta
23752689;3305809;no esta
02057231;2907730;esta
82314678;3194449;no esta
10058266;3400956;no esta
41267559;3460689;no esta
27023046;3155622;no esta
35689869;3545169;no esta
09786528;3225595;no esta
57665336;3339515;esta
33601609;3421009;esta
64478470;3471355;esta
59546622;4323834;no esta
82993905;3201276;no esta
65858650;3069436;no esta
45693712;4349435;esta
51700051;3210663;no esta
24190667;3086076;no esta
86533792;3352743;no esta
91357576;3485862;no esta
89844664;3344635;no esta
30851201;5055567;esta
38918457;3604476;esta
82102007;5151993;no esta
00578028;3585275;no esta
82827627;2780157;esta
06332235;3162876;esta
64082597;3269542;no esta
00221496;3137702;esta
32743070;4528207;no esta
82368605;3298983;esta
01197730;3298556;no esta
84438712;3316476;esta
23024627;3406502;no esta
27510609;3074556;no esta
65847536;3318182;no esta
47830114;3366822;no esta
66147276;2935036;esta
86740383;3486289;esta
48069437;3278076;no esta
66422976;4863140;no esta
44941197;3583995;no esta
64804152;3146236;no esta
52332046;4254714;no esta
05285991;3142396;no esta
58277024;2947836;esta
88347599;3019516;esta
39492764;3307943;no esta
38552810;3354023;esta
76832246;3817809;no esta
74202566;3469223;no esta
95956137;3111250;no esta
22590088;3382609;no esta
65583004;3483303;no esta
42833659;3154769;no esta
61271223;3363835;no esta
64442439;3194022;no esta
41794296;3167996;no esta
27547310;3511889;esta
64047752;3199569;esta
28346316;3440209;no esta
54618017;3037863;esta
32060062;3359142;no esta
50854662;3669328;no esta
10877180;3332689;no esta
29377111;2903889;esta
23302205;3333970;no esta
77283992;3218769;no esta
65376220;3247782;no esta
82925291;3432529;no esta
31479588;3550715;no esta
58179216;3046396;no esta
60446192;3692369;esta
37224885;3700475;no esta
08290692;3657808;no esta
30130984;3188902;esta
04678933;3429969;no esta
85474229;3685542;no esta
52789094;4098982;no esta
77168731;3403089;no esta
65009760;3273383;no esta
51377958;3197009;no esta
67173011;3794342;no esta
25929392;3165436;no esta
83561707;5122127;no esta
08391803;4700580;no esta
24563832;4608420;esta
05351189;3327569;esta
22277405;3240529;no esta
66375212;3237969;no esta
51227900;2917543;esta
08324874;4405328;no esta
28535687;3736742;no esta
57973201;3252049;no esta
48691511;2992210;esta
74288381;3622822;no esta
70311909;3155623;no esta
70398352;3896315;no esta
72010461;3664209;no esta
40981299;3593809;no esta
01198246;3665915;esta
91064094;4152741;no esta
95832160;3744421;no esta
15464108;3328423;esta
74440711;3242662;no esta
64655302;3814395;esta
44435363;3292583;no esta
99410640;3377063;no esta
55286199;3227302;no esta
47518565;3915942;no esta
48779743;3608742;esta
57843323;3006717;esta
23329343;3495249;esta
24721555;3192742;esta
94585177;3362129;esta
94952960;3290876;no esta
03771654;3111676;no esta
37988921;2979409;esta
00341288;3074130;no esta
76363373;2827943;esta
10736475;3436369;no esta
41316863;3086503;esta
84635129;2929917;no esta
05186905;3307942;no esta
22626454;3433809;esta
21233442;3193596;no esta
34038702;2822823;esta
92112313;3171836;no esta
45217960;3275942;no esta
31132275;2962769;no esta
54342259;3375782;no esta
31162778;3186769;no esta
68640577;3657809;no esta
76734107;3014823;esta
96014142;3483302;no esta
05259311;4170235;no esta
62803178;3173542;esta
15308458;4532901;esta
09293444;3170130;no esta
50875734;3537915;no esta
54037098;4090021;no esta
79577056;4668154;no esta
25863657;3229863;esta
77548454;3012263;esta
54974872;3838715;esta
84839299;3304529;no esta
10063220;2863356;esta
93660475;2916690;esta
86216218;3436796;no esta
59422220;3201703;esta
17396867;3176529;no esta
52821648;3392423;no esta
41099013;3144956;no esta
13827468;2722130;esta
48920493;2909863;esta
34264038;3172690;no esta
82634679;3838716;no esta
63420027;3442769;no esta
21731503;3032743;esta
76558780;2827517;esta
36000440;3269116;no esta
85006039;3129596;no esta
11194749;3090343;no esta
80209820;3204689;no esta
63122101;3012263;no esta
73108871;3344209;no esta
85584838;3023356;esta
25138095;3640315;esta
67974775;3003303;esta
21209901;2959783;esta
04135180;3455143;esta
29081090;2641063;esta
06007521;2923943;no esta
49953463;3264422;no esta
33093670;3295142;no esta
97717196;3386449;esta
56182749;3205969;esta
17985818;2677330;esta
12772292;3002450;no esta
91385499;3319889;no esta
33556694;4655354;esta
28514808;3457275;no esta
91323326;3245222;esta
99913848;4686927;no esta
54596564;3235409;esta
87325908;4255994;no esta
39317350;3066449;no esta
20410207;3003303;esta
11659485;3298983;no esta
60383689;3133436;no esta
75421583;3633488;no esta
52118066;3516156;no esta
72594735;3260156;no esta
14036632;2984529;no esta
60650191;3325009;no esta
68583204;3634342;no esta
34189141;3213223;no esta
96982884;3343356;no esta
57655238;3072423;no esta
23810778;2906450;no esta
31681660;4170235;no esta
99465822;3175676;no esta
00700195;4296528;esta
98561705;3315196;no esta
22405668;2875303;esta
58341840;4787194;no esta
53287358;2957223;esta
88688180;3053649;esta
11448864;3180796;esta
28154283;3170983;no esta
31945311;3248209;no esta
71941932;3565649;esta
00753996;3339089;no esta
49984171;3208956;no esta
61750084;3641169;no esta
27190149;3281062;no esta
76276126;3115516;no esta
19301163;3383036;no esta
46363755;2955942;esta
97145718;3197436;no esta
70613808;3342076;no esta
37634053;3240956;no esta
80354506;3384316;no esta
19472417;3306663;esta
74568019;2941863;esta
69735252;3321169;no esta
89891561;2748156;esta
97631699;3064317;esta
31100076;3353169;no esta
45600787;2846289;esta
96517362;3744848;no esta
10372859;3157329;no esta
62078096;3210662;no esta
51236402;3310076;esta
39769872;3152636;no esta
35069408;3937701;no esta
32755726;3447889;no esta
97473644;3272102;no esta
86422443;2776316;esta
11068019;3348476;no esta
61955274;3333543;no esta
92463074;3179515;no esta
68909284;3672315;esta
37950464;3283196;no esta
48094531;3116796;no esta
79379709;3650555;no esta
56145853;3122343;no esta
86705613;3286182;no esta
25820175;3372796;no esta
74308943;2946556;esta
88732535;3112956;esta
88426514;2909436;esta
71406492;2868477;esta
85824803;3147516;no esta
18310074;3031463;esta
98315517;3822502;no esta
88590319;5629006;no esta
87800672;4400207;esta
44766907;3918929;no esta
13821035;4766288;no esta
10051768;4230821;no esta
76552866;4017915;no esta
57564779;4615248;no esta
79879938;4287568;no esta
74058412;3576742;esta
10961623;3743569;no esta
95349779;4110501;no esta
33497601;3690235;no esta
86241585;3174396;no esta
22168003;3936848;no esta
52255623;3256743;no esta
47082320;3158183;no esta
71771340;3254609;no esta
90096301;2973436;esta
64220946;3272529;no esta
34321446;3253756;esta
00184691;3312635;no esta
10791702;3343782;no esta
63649567;3295143;no esta
08641653;3072423;no esta
63769972;3344209;no esta
59229459;3404796;esta
91554607;3383889;no esta
44600899;3410769;no esta
46302479;3267409;no esta
87386301;3322022;no esta
76653544;3347622;no esta
19038987;3970982;no esta
87188082;3173543;no esta
39927186;3016529;esta
89024900;3365116;no esta
50094582;3185062;no esta
81715070;3557969;no esta
35910705;3848102;no esta
37822207;3310502;no esta
44015744;3312209;no esta
37462905;3178236;esta
01219899;3583568;esta
56713366;2873596;esta
81655631;3438929;no esta
50462227;3002022;esta
40013234;3232849;no esta
74072096;3865595;no esta
36600990;2743463;esta
96625762;3179516;no esta
22196678;3226876;no esta
84595813;2732797;esta
35268921;3143250;no esta
31746112;3418449;no esta
61039929;3047676;no esta
52385309;3347623;no esta
87428413;3065169;esta
98073147;3184636;no esta
79312749;3423142;no esta
32217584;3483729;no esta
09030915;4747514;esta
05631162;3362983;no esta
44145872;3594235;esta
34671020;4154874;no esta
04703777;3438076;no esta
85977883;3249916;no esta
39689247;2914557;esta
73055461;4504314;esta
62522496;2858663;esta
98411332;3225596;no esta
25104624;3221755;no esta
51251600;3174822;no esta
28197548;3214929;no esta
10866694;3124903;no esta
38209823;3283195;no esta
40927328;2955943;no esta
86267941;2916263;no esta
57918948;3762768;no esta
09762267;3025063;no esta
44374383;2368851;esta
57893967;2423037;esta
18761324;3035729;no esta
45832258;2986236;no esta
03129640;3086930;esta
46065652;2997329;esta
23127108;3117223;no esta
72527435;3086076;no esta
17067483;3305809;no esta
51907905;3139410;no esta
00699913;3303249;no esta
02673377;3947942;no esta
85424381;2957223;esta
78219652;3005436;no esta
91403358;3566502;no esta
32817249;3077542;no esta
10137148;2995197;no esta
84977464;3560102;no esta
14715631;2840317;esta
66394899;3036156;no esta
75062537;3759782;no esta
85507226;2997756;esta
99349815;3352316;no esta
75692468;3490983;esta
16573463;3778128;no esta
78301653;3774716;esta
97451109;3640742;no esta
26430440;2925223;esta
56558649;3215783;no esta
98354911;3796902;no esta
37912576;2797650;esta
03661199;3199569;no esta
01262676;3336103;no esta
78803630;2919676;no esta
39321233;3409489;no esta
77380777;3099302;no esta
61663255;2831357;esta
91537557;3130876;no esta
89947861;3599356;no esta
93072874;4471461;no esta
96814111;3554983;no esta
83231624;5246713;no esta
38773491;3142396;no esta
58408338;3668049;no esta
67413922;4262395;no esta
59997669;3243943;no esta
46510316;3218343;no esta
40098386;3381329;no esta
86130413;2978557;esta
21858247;3227302;no esta
57517585;3085649;no esta
45912564;3194023;no esta
60616244;2702076;esta
86911084;3421862;no esta
70628053;3498663;no esta
67701150;3121916;no esta
15616779;2958929;esta
19160694;2853543;esta
63694118;4714234;esta
64476732;3415035;esta
92746947;2762663;esta
94375132;3778555;no esta
95031071;3374076;no esta
72188898;3380903;no esta
74726850;4237648;no esta
43097672;3258449;no esta
53512118;3192316;no esta
43315100;3280209;esta
28628332;3657809;no esta
83837170;3055356;no esta
43282567;3465382;esta
31554040;3192743;no esta
20772767;2920103;no esta
17829327;3856636;no esta
28386835;3022076;no esta
78689823;3029756;no esta
39901677;3304103;no esta
64884466;2815143;esta
90554214;3182503;no esta
11215591;2776316;esta
66660045;3685115;no esta
83119659;3135996;no esta
43735381;2843303;esta
20382203;3141969;no esta
31085600;3249489;no esta
57384837;3191036;no esta
96784729;3180796;esta
33914147;2825810;esta
50113200;2940156;no esta
83963754;3440209;esta
20556977;2749863;esta
69094294;2636796;esta
47280696;3252049;no esta
68142242;2838183;esta
92240290;2953383;no esta
99463677;2729383;esta
66193526;2840316;esta
97500668;2986663;esta
81797718;3217063;no esta
38920470;2893223;esta
42393413;3057063;esta
96470104;3182076;no esta
46330338;3029756;no esta
17964230;3360422;no esta
23657769;3005863;no esta
49141056;3024636;no esta
77677874;4271782;esta
71451534;4917754;no esta
92375936;3557542;esta
48146795;3158182;no esta
39591712;3345915;no esta
12199197;3414182;esta
82524362;3016103;esta
64641819;3142396;no esta
30720037;3447036;no esta
09893626;3121916;esta
36336216;3247356;no esta
59852402;3649702;esta
00797397;2989650;esta
57648637;2852263;esta
80576389;3480316;no esta
68492677;2796796;esta
38834826;3200423;no esta
81296908;2871037;esta
09706880;2895783;esta
95868513;3051942;no esta
49753496;3048103;no esta
69794399;3386876;no esta
40666445;2862076;esta
95356916;3218343;no esta
84280578;3060903;esta
97247741;3453009;no esta
84499590;2988796;esta
87345086;3112956;esta
66193497;3944955;no esta
77910640;2987516;esta
93507882;3457276;no esta
37660202;3069009;esta
79846463;2964903;esta
07709309;3319889;no esta
95154402;3209383;no esta
66985647;3519569;no esta
32665114;3386875;no esta
89236840;3155196;no esta
95075490;2888957;esta
79402232;4308047;no esta
82600761;3432529;no esta
40998518;3161169;esta
48926878;5467727;no esta
22392574;2805329;esta
05653240;3392849;no esta
89060954;4526927;no esta
57497826;3148369;no esta
13001570;3871995;no esta
55104970;3262715;no esta
41409914;3506769;esta
31801344;3185916;no esta
30475222;3579728;no esta
59908681;3296423;no esta
62900918;3279356;no esta
25296597;3479889;no esta
19546782;3055782;no esta
19893003;3625382;no esta
26637932;3350609;no esta
13577011;3735888;no esta
17121691;3591676;no esta
19047199;3109969;no esta
90700004;3268689;no esta
39602921;2916263;esta
56330560;2830929;esta
77274637;3382609;no esta
12680146;3153490;no esta
57965742;2955090;no esta
47867956;3069009;no esta
15819881;3266982;no esta
79653230;3334823;no esta
25986200;3132156;no esta
77327140;3679569;no esta
47903243;3369809;no esta
48826042;3467089;no esta
17252070;3647995;no esta
56152702;3811408;no esta
84297831;3225170;no esta
01288699;3011409;esta
35828370;3260583;no esta
11362509;3232422;esta
48958371;3363410;no esta
63569644;3270395;no esta
63084267;3269116;no esta
16221981;3028477;esta
85214911;3623675;no esta
06978428;3101863;no esta
01525502;3348902;no esta
26481600;3310929;no esta
65026634;3066876;esta
54372209;3034449;esta
90799625;3409489;no esta
56769801;3071996;no esta
60828856;3286609;no esta
49853704;3808848;no esta
74874993;3249062;esta
11146223;3051943;no esta
08894663;3157756;no esta
80333788;3347196;no esta
09897788;3135143;no esta
09150487;2990077;esta
97736684;2842023;esta
05215803;3116370;no esta
37868268;3226449;esta
69515651;3089917;no esta
42166598;2917116;no esta
68216912;3437223;esta
81455576;3086076;esta
84880227;3463249;esta
60313866;3769168;no esta
38617974;3086930;no esta
61291125;3082236;esta
20868207;3444048;esta
32548339;3223890;no esta
82430810;3031036;no esta
14244429;3577596;no esta
84631284;2109010;esta
43264907;2966183;no esta
48956844;2638077;esta
17714896;3136423;esta
91470877;2615890;esta
86506231;2696956;esta
17492714;3716688;no esta
48944122;3287035;no esta
38525846;3334823;esta
65010401;4218448;no esta
90506601;3157330;no esta
49647894;2934183;esta
30122677;3181649;no esta
03754086;3158182;no esta
85802424;4322128;no esta
00197444;3235836;esta
41865404;3008849;no esta
82308049;2988370;no esta
73183707;2914130;esta
15245053;2811730;esta
46711399;3135570;no esta
13100806;3325009;no esta
57889734;3114236;no esta
97571929;2997756;no esta
43454350;2851410;esta
30202066;3322449;no esta
79810819;3054929;no esta
45140005;3140263;esta
34262909;3501222;no esta
68196735;3029329;esta
25905406;3210236;no esta
90036117;3208102;no esta
37031091;3358716;no esta
42452584;2860796;esta
16156522;3113383;esta
79445894;3226023;no esta
87852770;2977277;esta
33620225;3816955;no esta
66881489;3156903;esta
93140132;3284475;no esta
98000267;2982823;esta
24926491;3245223;no esta
02212775;3194450;no esta
28843649;3119783;no esta
08282793;3152209;no esta
86910780;3119783;no esta
63456061;2667090;esta
88259032;2894503;esta
77465044;3415462;esta
81565990;2899623;esta
11729253;3243942;no esta
45698727;2973009;esta
26901877;2992637;no esta
80425510;3339516;no esta
62498823;2945703;no esta
14759478;2981543;no esta
63574214;2983249;no esta
80151010;3133863;no esta
37871957;3272529;no esta
00478848;2813010;esta
63825704;2797649;esta
26269828;3179089;no esta
92841482;2708050;esta
74728418;2992209;esta
41969554;3464529;no esta
20070256;2904317;no esta
48720909;3039996;no esta
18289779;3084796;esta
67172483;3083942;no esta
53788051;3286182;no esta
09607818;3599356;no esta
33534689;3206396;no esta
79748367;3307942;no esta
44082542;2939303;esta
51532062;3354876;no esta
22712643;3332689;no esta
85759716;3430396;no esta
41011980;3231996;no esta
03621148;3249063;no esta
36473652;3592102;no esta
56024114;3777701;esta
81332845;3687675;no esta
54150562;3314343;esta
57094021;3255036;no esta
06342083;3491409;esta
47841500;3896742;no esta
86815425;3287036;no esta
14646103;3695355;esta
30050156;3148796;no esta
30911755;3505915;no esta
06228328;2958076;esta
89381181;3237116;no esta
56840613;3156476;no esta
09327708;3904421;esta
78272220;3789649;no esta
22264816;3034876;esta
85417442;3549009;esta
22184408;3208102;no esta
59393111;3319463;no esta
68493315;6064205;no esta
16021044;5578660;esta
47166854;3193595;esta
65094404;3476476;no esta
23556442;4331514;esta
71806951;3251622;no esta
49873279;2954236;esta
98256325;2807036;esta
45773838;3849382;no esta
70905182;3042129;esta
59286555;3167143;esta
98841796;3796902;no esta
16661925;3362129;no esta
19940494;3290876;esta
02198060;3133436;no esta
43484508;3389863;no esta
49768400;4213755;no esta
69364128;3581862;no esta
57147751;3281063;no esta
78390828;3840849;no esta
91167267;3182503;no esta
42021916;3203836;no esta
99377081;3815675;no esta
16803265;3935568;esta
36512366;3228582;no esta
97978318;3522982;esta
79596718;3141116;no esta
34257873;3411196;esta
11552475;3323729;esta
49704434;3129596;no esta
69962182;3259729;no esta
21109455;3338662;no esta
46020529;3328422;no esta
80392830;3023356;no esta
39839123;3072423;esta
26332918;2889810;esta
50249470;2869330;esta
24737139;3045116;no esta
50514742;3298556;no esta
06665522;3126183;no esta
57729839;3318609;no esta
30573554;2745596;esta
57201219;2955517;no esta
70645295;3135142;no esta
27263487;3109116;no esta
15187636;3127889;no esta
68750949;4328954;no esta
84754803;3639036;no esta
58196434;3050236;no esta
95360717;3624955;no esta
57358677;3178663;esta
44628750;3249063;no esta
10222232;3032316;no esta
68881429;3701329;no esta
52207010;2818129;esta
21849621;3235836;no esta
35010378;3204263;no esta
78488393;3062609;no esta
59653560;3314342;esta
97123492;4644260;no esta
54595214;5014180;no esta
46743537;3153916;esta
30322005;3543463;no esta
63357296;4169808;esta
98239793;3151783;no esta
55711363;3158183;no esta
72943344;2757116;esta
27308105;3227729;no esta
82577054;3265276;no esta
19427387;2923090;no esta
84247605;3339090;no esta
45024191;3174823;no esta
98204301;2766077;esta
58306015;3883089;no esta
72988524;3517008;no esta
85834742;3090343;no esta
34604763;3325862;no esta
94581385;2643624;esta
01367572;3269542;esta
95274012;3151356;no esta
21112160;3183783;no esta
03641355;2963196;esta
57572726;3114236;esta
58972382;4013221;no esta
53023904;3589969;no esta
22005015;3753382;no esta
32438204;3389436;no esta
85081833;3135996;no esta
95836118;4849487;no esta
38142679;3189329;no esta
25129172;3352315;no esta
